gene_cluster_id;focal;reference;type;genome_occurences;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;COG20_CATEGORY_ACC;COG20_CATEGORY;COG20_PATHWAY_ACC;COG20_PATHWAY;COG20_FUNCTION_ACC;COG20_FUNCTION;KEGG_BRITE_ACC;KEGG_BRITE;KEGG_Class_ACC;KEGG_Class;KEGG_Module_ACC;KEGG_Module;KOfam_ACC;KOfam;Pfam_ACC;Pfam
GC_00018351;broadleaf;conifer;accessory;4;1.5776815187092;2.97990002976849;0.775572565648608;3.84219370533873;1.21939538261825e-4;0.00719033583379408;;;;;;;;;;;;;;;PF05857.15;TraX protein
GC_00011868;broadleaf;conifer;accessory;7;1.58184715133189;2.95947684012327;0.757935402689887;3.90465576567631;9.4359600530741e-5;0.00652910474752008;S;Function unknown;;;COG5330;Uncharacterized conserved protein, DUF2336 family;;;;;;;;;PF10098.13;Uncharacterised protein conserved in bacteria (DUF2336)
GC_00015665;broadleaf;conifer;accessory;4;1.92578530643614;2.9537787154984;0.75715218478246;3.90116911086648;9.57292449450963e-5;0.00652910474752008;V;Defense mechanisms;;;COG1566;Multidrug resistance efflux pump EmrA (EmrA) (PDB:4TKO);ko00001|ko02000|ko02044;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]|Transporters>>>Other transporters>>>Accessory factors involved in transport [TC:8]|Secretion system>>>Type I secretion system>>>alpha-Hemolysin/cyclolysin transporter;M00575;"Signature modules; Gene set; Pathogenicity";M00575;Pertussis pathogenicity signature, T1SS;K11003;membrane fusion protein, hemolysin D;PF13437.10;HlyD family secretion protein
GC_00002613;broadleaf;conifer;accessory;77;1.88135361432911;2.93609421608226;0.763550491812942;3.84531769354365;1.20396349275955e-4;0.00718131914401519;H|R;Coenzyme transport and metabolism|General function prediction only;COG0596;Menaquinone biosynthesis;COG0596;2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS);ko00001|ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00625 Chloroalkane and chloroalkene degradation [PATH:ko00625]|KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]|Enzymes>>>3. Hydrolases>>>3.8  Acting on halide bonds>>>3.8.1  In carbon-halide compounds>>>3.8.1.3  haloacetate dehalogenase;;;;;K01561;haloacetate dehalogenase [EC:3.8.1.3];PF00561.24;alpha/beta hydrolase fold
GC_00015946;broadleaf;conifer;accessory;5;1.26948523817935;2.93257867713558;0.783849065016913;3.74125428990887;1.83104138080852e-4;0.00892725460645011;;;;;;;;;;;;;;;PF07012.16;Curlin associated repeat
GC_00044446;broadleaf;conifer;accessory;1;1.57266463684024;2.92467613046034;0.890950520041897;3.28264708832855;0.00102837320302071;0.0229670015341293;T;Signal transduction mechanisms;;;COG3300|COG5001;MHYT domain, NO-binding membrane sensor (MHYT)|Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain;;;;;;;;;;
GC_00023961;broadleaf;conifer;accessory;3;2.33152872877962;2.92466043974235;0.749687609959508;3.90117216943243;9.57280352795542e-5;0.00652910474752008;;;;;;;;;;;;;;;PF04932.19;O-Antigen ligase
GC_00010671;broadleaf;conifer;accessory;9;1.54107943654839;2.91994853489879;0.755627697841122;3.8642687969767;1.11422470600991e-4;0.0069739500470539;V;Defense mechanisms;;;COG2274;ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain (SunT) (PDB:3K8U);ko00001|ko00001|ko02000|ko02044;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]|Transporters>>>ABC transporters, eukaryotic type>>>ABCB (MDR/TAP) subfamily>>>ABCB-BAC subgroup|Secretion system>>>Type I secretion system>>>alpha-Hemolysin/cyclolysin transporter;M00575;"Signature modules; Gene set; Pathogenicity";M00575;Pertussis pathogenicity signature, T1SS;K11004;ATP-binding cassette, subfamily B, bacterial HlyB/CyaB;PF00664.27;ABC transporter transmembrane region
GC_00005888;broadleaf;conifer;accessory;18;0.759073838998923;2.89364428074966;0.948643985620972;3.05029528949737;0.00228616470950034;0.0364863782891387;V;Defense mechanisms;;;COG0450;Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin) (AhpC) (PDB:2RII);ko00001|ko01000;KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>04122 Sulfur relay system [PATH:ko04122]|Enzymes>>>1. Oxidoreductases>>>1.11  Acting on a peroxide as acceptor>>>1.11.1  Peroxidases>>>1.11.1.24  thioredoxin-dependent peroxiredoxin;;;;;K03386;peroxiredoxin 2/4 [EC:1.11.1.24];PF00578.25;AhpC/TSA family
GC_00023429;broadleaf;conifer;accessory;3;0.967750788593224;2.88798188821079;0.866033171758634;3.33472432972311;8.53839990421039e-4;0.021182789765835;N|W;Cell motility|Extracellular structures;;;COG4970;"Type IV pilus assembly protein FimT (FimT) (PUBMED:17322192;28771515)";ko00001|ko00001|ko02044;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]|Secretion system>>>Type II secretion system>>>General secretion pathway protein;;;;;K02457;general secretion pathway protein H;PF07963.16;Prokaryotic N-terminal methylation motif
GC_00007446;broadleaf;conifer;accessory;16;0.95577017923354;2.87732835995962;0.890034925170013;3.23282635162884;0.00122572043947891;0.0253609236212357;S;Function unknown;;;COG3162;Uncharacterized membrane protein, DUF485 family (YjcH);;;;;;;;;PF04341.16;Protein of unknown function, DUF485
GC_00005231;broadleaf;conifer;accessory;24;0.744904163264011;2.87614316594987;0.979867627081422;2.93523644057574;0.00333293616321227;0.0445950487450127;K;Transcription;;;COG1802;DNA-binding transcriptional regulator, GntR family (GntR) (PDB:3FMS);ko03000;Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>GntR family;;;;;K05799;GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex;PF07729.16;FCD domain
GC_00051657;broadleaf;conifer;accessory;1;2.65650950020408;2.8512517202168;0.677141963585513;4.21071484791643;2.54563897499242e-5;0.00356859420617398;;;;;;;ko02048;Prokaryotic defense system>>>Toxin-antitoxin system (TA system)>>>Type II TA system>>>VapC-VapB;;;;;K19687;antitoxin VapB;PF07704.15;Rv0623-like transcription factor
GC_00007738;broadleaf;conifer;accessory;15;0.938897578062866;2.83490642422999;0.899140117488045;3.15290839446687;0.00161652526340594;0.0297571276770806;K;Transcription;;;COG0583;DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI);ko03000;Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>LysR family;;;;;K21645;LysR family transcriptional regulator, hypochlorite-specific transcription factor HypT;PF00126.31;Bacterial regulatory helix-turn-helix protein, lysR family
GC_00030761;broadleaf;conifer;accessory;1;1.79202789382518;2.82749903908159;0.755791241897901;3.74111114595789;1.83208471387604e-4;0.00892725460645011;;;;;;;;;;;;;;;PF12728.11;Helix-turn-helix domain
GC_00007051;broadleaf;conifer;accessory;17;2.15908250792155;2.79809327126069;0.721178645365468;3.87988924691844;1.04504038595857e-4;0.00680171999775324;K|V;Transcription|Defense mechanisms;;;COG2002;Bifunctional DNA-binding transcriptional regulator of stationary/sporulation/toxin gene expression and antitoxin component of the YhaV-PrlF toxin-antitoxin module (AbrB) (PDB:2RO5);ko02048;Prokaryotic defense system>>>Toxin-antitoxin system (TA system)>>>Type II TA system>>>YhaV-PrlF;;;;;K19156;antitoxin PrlF;PF15937.9;prlF antitoxin for toxin YhaV_toxin
GC_00024193;broadleaf;conifer;accessory;2;2.12864291571746;2.79269701617814;0.721710576163245;3.86955257192526;1.09035268929712e-4;0.00695068108161469;X;Mobilome: prophages, transposons;;;COG3293;Transposase;;;;;;;;;PF01609.25;Transposase DDE domain
GC_00044926;broadleaf;conifer;accessory;1;2.55088254010784;2.78751663673056;0.680801223474467;4.09446478739341;4.23144713854443e-5;0.00417484231939938;D|M;Cell cycle control, cell division, chromosome partitioning|Cell wall/membrane/envelope biogenesis;;;COG0489|COG3206;"Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family (Mrp) (PDB:2PH1) (PUBMED:18616280;19114487;31709520)|Exopolysaccharide export protein/domain GumC/Wzc1 (GumC) (PUBMED:15003255;23089617)";ko02000;Transporters>>>Other transporters>>>Accessory factors involved in transport [TC:8];;;;;K16554;polysaccharide biosynthesis transport protein [EC:2.7.10.3];PF02706.19;Chain length determinant protein
GC_00005067;broadleaf;conifer;accessory;25;1.40619000659325;2.78485974327597;0.796442960858337;3.49662170442775;4.71189504107677e-4;0.0152251019908835;M;Cell wall/membrane/envelope biogenesis;;;COG0451;Nucleoside-diphosphate-sugar epimerase (WcaG) (PDB:2X4G);ko00001|ko00001|ko01000|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00053 Ascorbate and aldarate metabolism [PATH:ko00053]|KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]|Enzymes>>>5. Isomerases>>>5.1  Racemases and epimerases>>>5.1.3  Acting on carbohydrates and derivatives>>>5.1.3.18  GDP-mannose 3,5-epimerase|Enzymes>>>5. Isomerases>>>5.1  Racemases and epimerases>>>5.1.3  Acting on carbohydrates and derivatives>>>5.1.3.-;M00114;"Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism";M00114;Ascorbate biosynthesis, plants, fructose-6P => ascorbate;K10046;GDP-D-mannose 3', 5'-epimerase [EC:5.1.3.18 5.1.3.-];PF01370.25;NAD dependent epimerase/dehydratase family
GC_00008064;broadleaf;conifer;accessory;14;1.13676678695975;2.78194009802572;0.828632513346409;3.35726640364488;7.87172275622063e-4;0.020435081981391;T;Signal transduction mechanisms;;;COG0642;Signal transduction histidine kinase (BaeS) (PDB:1JOY);;;;;;;;;PF02518.30;Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
GC_00055483;broadleaf;conifer;accessory;1;1.12746057942071;2.77485118346876;0.832659727581741;3.33251518183501;8.60647746179155e-4;0.021182789765835;;;;;;;;;;;;;;;PF13401.10;AAA domain
GC_00030693;broadleaf;conifer;accessory;2;0.902323295091754;2.77400878701692;0.951345217488017;2.91588030929673;0.00354686539129029;0.0462528393074587;R;General function prediction only;;;COG0491;Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II (GloB) (PDB:1QH3) (PUBMED:25670698);ko00001|ko01000;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.6  Sulfuric-ester hydrolases>>>3.1.6.21  linear primary-alkylsulfatase;;;;;K17837;metallo-beta-lactamase class B [EC:3.5.2.6];PF00753.31;Metallo-beta-lactamase superfamily
GC_00027281;broadleaf;conifer;accessory;2;1.40212952644586;2.77119189370624;0.846482356945771;3.27377395520102;0.00106121466326569;0.0233569758736158;;;;;;;;;;;;;;;PF07238.18;PilZ domain
GC_00027745;broadleaf;conifer;accessory;2;0.899911852485854;2.77041848959642;0.939171290092181;2.94985432244686;0.00317923795141698;0.0434347073478042;H|R;Coenzyme transport and metabolism|General function prediction only;;;COG0667;Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family (PdxI) (PDB:1LQA) (PUBMED:32253339);ko00001|ko01000;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.->>>1.1.-.-;;;;;K23107;1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-];PF00248.25;Aldo/keto reductase family
GC_00003594;broadleaf;conifer;accessory;45;1.69711057706178;2.76869543906633;0.751955141668934;3.68199548834965;2.31415507032105e-4;0.0100209221646776;T;Signal transduction mechanisms;;;COG2202|COG2203|COG3920;PAS domain (PAS) (PDB:2MWG)|GAF domain (GAF)|Two-component sensor histidine kinase, HisKA and HATPase domains (PDB:4R39);;;;;;;;;PF08447.16;PAS fold
GC_00006707;broadleaf;conifer;accessory;18;2.49977057791713;2.76465568130333;0.664107833180113;4.16296201185376;3.14145647865876e-5;0.00381666019113848;H;Coenzyme transport and metabolism;COG0853;Pantothenate/CoA biosynthesis;COG0853;Aspartate 1-decarboxylase (PanD) (PDB:1AW8);ko00001|ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00410 beta-Alanine metabolism [PATH:ko00410]|KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00770 Pantothenate and CoA biosynthesis [PATH:ko00770]|Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.1  Carboxy-lyases>>>4.1.1.11  aspartate 1-decarboxylase;M00119;"Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism";M00119;Pantothenate biosynthesis, valine/L-aspartate => pantothenate;K01579;aspartate 1-decarboxylase [EC:4.1.1.11];PF02261.20;Aspartate decarboxylase
GC_00005957;broadleaf;conifer;accessory;20;2.47895535829106;2.75871002264211;0.671339648960193;4.10926127618852;3.96926794538754e-5;0.00406502875018421;S|R;Function unknown|General function prediction only;;;COG4222|COG5571;Uncharacterized conserved protein, contains a phytase-like domain|Uncharacterized conserved protein YhjY, contains autotransporter beta-barrel domain (YhjY);;;;;;;;;PF13449.10;Esterase-like activity of phytase
GC_00026446;broadleaf;conifer;accessory;2;0.882408968553908;2.75272468439015;0.85041831836325;3.2369066198952;0.00120832944281618;0.0250962287581963;M;Cell wall/membrane/envelope biogenesis;;;COG2244;Membrane protein involved in the export of O-antigen and teichoic acid (RfbX);;;;;;;;;PF13440.10;Polysaccharide biosynthesis protein
GC_00026663;broadleaf;conifer;accessory;2;1.35830127224841;2.73159294999963;0.84393687429107;3.23672662400756;0.00120909179377175;0.0250962287581963;R;General function prediction only;;;COG0400;Predicted esterase (YpfH);ko00001|ko01000;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.->>>3.1.-.-;;;;;K01061;carboxymethylenebutenolidase [EC:3.1.1.45];PF01738.22;Dienelactone hydrolase family
GC_00005267;broadleaf;conifer;accessory;24;2.00349128841543;2.70022229146194;0.728865946346013;3.70468987472775;2.116495189084e-4;0.00988761967315777;R;General function prediction only;;;COG0491;Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II (GloB) (PDB:1QH3) (PUBMED:25670698);ko04131;Membrane trafficking>>>Exocytosis>>>Calcium ion-dependent exocytosis>>>Others;;;;;K13075;N-acyl homoserine lactone hydrolase [EC:3.1.1.81];PF00753.31;Metallo-beta-lactamase superfamily
GC_00008995;broadleaf;conifer;accessory;12;0.858968254517147;2.69791211549247;0.915168943256413;2.94799352116625;0.00319843767878556;0.0435637729881824;M;Cell wall/membrane/envelope biogenesis;;;COG2148;Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid) (WcaJ) (PDB:5W7L);;;;;;;;;PF02397.20;Bacterial sugar transferase
GC_00026991;broadleaf;conifer;accessory;2;1.64075381384035;2.69762911407405;0.794201309461943;3.39665659315223;6.82145146128473e-4;0.0188694224536914;T;Signal transduction mechanisms;;;COG1493;Serine kinase of the HPr protein, regulates carbohydrate metabolism (HprK) (PDB:1JB1);ko00001|ko01000|ko01000;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.4  Phosphotransferases with a phosphate group as acceptor>>>2.7.4.-|Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.11  Protein-serine/threonine kinases>>>2.7.11.-;;;;;K06023;HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-];PF07475.16;HPr Serine kinase C-terminal domain
GC_00005003;broadleaf;conifer;accessory;26;1.61675440552256;2.6883793468562;0.797570287375004;3.37071150895591;7.49743271982069e-4;0.0198594787625018;K;Transcription;;;COG1309;DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP);;;;;;;;;PF13305.10;Tetracyclin repressor-like, C-terminal domain
GC_00014874;broadleaf;conifer;accessory;5;1.06092374858216;2.67258238290105;0.886295006512654;3.01545463221889;0.00256594322485262;0.0385187391513296;G;Carbohydrate transport and metabolism;;;COG2271;Sugar phosphate permease (UhpC) (PDB:1PW4);;;;;;;;;PF07690.20;Major Facilitator Superfamily
GC_00004531;broadleaf;conifer;accessory;23;0.817794101763939;2.6583057008208;0.905744791433513;2.93493898718813;0.00333613279044354;0.0445950487450127;R;General function prediction only;;;COG5342;Invasion protein IalB, involved in pathogenesis (IalB) (PDB:3DTD);;;;;;;;;PF06776.16;Invasion associated locus B (IalB) protein
GC_00004550;broadleaf;conifer;accessory;30;1.59506582759773;2.65815454142052;0.802803814785556;3.31108857788694;9.29337862642261e-4;0.0216139203805299;E;Amino acid transport and metabolism;;;COG0559;Branched-chain amino acid ABC-type transport system, permease component (LivH);ko00001|ko02000;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Urea transporter;;;;;K11960;urea transport system permease protein;PF02653.20;Branched-chain amino acid transport system / permease component
GC_00009718;broadleaf;conifer;accessory;11;2.3350373864009;2.65470681308565;0.674005501598683;3.93870199395837;8.19236075597566e-5;0.00622073260070418;V;Defense mechanisms;;;COG2336;Antitoxin component MazE of the MazEF toxin-antitoxin module (MazE) (PDB:1MVF);ko02048;Prokaryotic defense system>>>Toxin-antitoxin system (TA system)>>>Type II TA system>>>MazF-MazE;;;;;K07172;antitoxin MazE;PF04014.22;Antidote-toxin recognition MazE, bacterial antitoxin
GC_00027743;broadleaf;conifer;accessory;1;1.03023935042801;2.64766954164333;0.82054138271247;3.2267349306514;0.00125211395609013;0.0257566937929814;O;Posttranslational modification, protein turnover, chaperones;;;COG0526;Thiol-disulfide isomerase or thioredoxin (TrxA) (PDB:1XFL);;;;;;;;;PF00085.24_or_PF00578.25;Thioredoxin_or_AhpC/TSA family
GC_00025221;broadleaf;conifer;accessory;2;2.37957435169034;2.64726852374848;0.73545814240925;3.5994822425603;3.18851404730423e-4;0.0119072704914083;T;Signal transduction mechanisms;;;COG0664;cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases (Crp) (PDB:1FT9);;;;;;;;;PF13545.10;Crp-like helix-turn-helix domain
GC_00007518;broadleaf;conifer;accessory;14;1.30886720551972;2.64639737264915;0.795193055841376;3.32799356484452;8.74738870209931e-4;0.0212644552875535;K;Transcription;COG1595;RNA polymerase;COG1595;DNA-directed RNA polymerase specialized sigma subunit, sigma24 family (RpoE) (PDB:2Q1Z);ko00001|ko03021;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Sigma factors;;;;;K23514;RNA polymerase sigma-19 factor, ECF subfamily;PF08281.16;Sigma-70, region 4
GC_00029606;broadleaf;conifer;accessory;2;2.2968821512536;2.63311887022399;0.695135820964585;3.78791998744967;1.5191375202392e-4;0.00823499343349858;H;Coenzyme transport and metabolism;COG2227;Ubiquinone biosynthesis;COG2227;2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase (UbiG) (PDB:1BHJ);;;;;;;;;PF13489.10;Methyltransferase domain
GC_00020091;broadleaf;conifer;accessory;3;2.30351337473332;2.62931299128063;0.664451735153382;3.95711660031061;7.58599070147792e-5;0.00595892648895404;;;;;;;;;;;;;;;PF07927.16;HicA toxin of bacterial toxin-antitoxin,
GC_00027962;broadleaf;conifer;accessory;2;2.69294414995744;2.62724590094072;0.625978649292493;4.1970215819823;2.70448169899901e-5;0.00362787595391166;;;;;;;;;;;;;;;PF07238.18;PilZ domain
GC_00060854;broadleaf;conifer;accessory;1;2.28975170672749;2.6157975259393;0.710349747683164;3.6824079046566;2.31041343616752e-4;0.0100209221646776;S;Function unknown;;;COG4737;Uncharacterized conserved protein;;;;;;;;;PF06296.16;RelE toxin of RelE / RelB toxin-antitoxin system
GC_00055511;broadleaf;conifer;accessory;1;0.807344472553902;2.6134439692556;0.88372973847707;2.95728869977754;0.00310357382131536;0.042913148193969;;;;;;;;;;;;;;;PF08722.15;TnsA-like endonuclease N terminal
GC_00009255;broadleaf;conifer;accessory;11;2.28122760774972;2.61149554316079;0.709394816218574;3.68130057262239;2.3204725381332e-4;0.0100209221646776;E;Amino acid transport and metabolism;COG0031;Cysteine biosynthesis;COG0031;Cysteine synthase (CysK) (PDB:1FCJ);;;;;;;;;PF00291.29;Pyridoxal-phosphate dependent enzyme
GC_00022541;broadleaf;conifer;accessory;3;1.2220232935995201;2.57506165739587;0.848392061102844;3.03522601808472;0.00240355492138034;0.0372627252213989;P;Inorganic ion transport and metabolism;;;COG2217;Cation-transporting P-type ATPase (ZntA) (PDB:4BBJ);ko00001|ko01000;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>04016 MAPK signaling pathway - plant [PATH:ko04016]|Enzymes>>>7. Translocases>>>7.2  Catalysing the translocation of inorganic cations>>>7.2.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.2.2.8  P-type Cu+ transporter;;;;;K17686;P-type Cu+ transporter [EC:7.2.2.8];PF00122.24;E1-E2 ATPase
GC_00024380;broadleaf;conifer;accessory;2;1.51401623756623;2.57407370604611;0.821866404887814;3.13198555232036;0.00173628419230794;0.0313014300400215;S;Function unknown;;;COG4625;Uncharacterized conserved protein, contains a C-terminal beta-barrel porin domain;;;;;;;;;PF03797.23;Autotransporter beta-domain
GC_00014772;broadleaf;conifer;accessory;5;2.23458017566256;2.57285413195829;0.68797111966288;3.73977054911701;1.84188308385933e-4;0.00892725460645011;Q;Secondary metabolites biosynthesis, transport and catabolism;;;COG1942;Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family (PptA) (PDB:1BJP);ko00001|ko00001|ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00362 Benzoate degradation [PATH:ko00362]|KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00622 Xylene degradation [PATH:ko00622]|KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00621 Dioxin degradation [PATH:ko00621]|Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.2  Interconverting keto- and enol-groups>>>5.3.2.6  2-hydroxymuconate tautomerase;M00569;"Pathway modules; Xenobiotics biodegradation; Aromatics degradation";M00569;Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA;K01821;4-oxalocrotonate tautomerase [EC:5.3.2.6];PF14552.10;Tautomerase enzyme
GC_00008723;broadleaf;conifer;accessory;12;0.992331286882384;2.55483487655767;0.859592434198428;2.97214676969564;0.00295725278315009;0.0421262092781627;O;Posttranslational modification, protein turnover, chaperones;;;COG1222;ATP-dependent 26S proteasome regulatory subunit (RPT1) (PDB:5EQT);ko00001|ko01000|ko01002;KEGG Orthology (KO)>>>09140 Cellular Processes>>>09141 Transport and catabolism>>>04139 Mitophagy - yeast [PATH:ko04139]|Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.24  Metalloendopeptidases>>>3.4.24.-|Peptidases and inhibitors>>>Metallo peptidases>>>Family M41: FtsH endopeptidase family;;;;;K08900;mitochondrial chaperone BCS1;PF00004.33;ATPase family associated with various cellular activities (AAA)
GC_00016996;broadleaf;conifer;accessory;4;1.49531359879144;2.54448533802262;0.798772066116595;3.18549614584445;0.00144506028708718;0.0279094025573513;K|V;Transcription|Defense mechanisms;;;COG2002;Bifunctional DNA-binding transcriptional regulator of stationary/sporulation/toxin gene expression and antitoxin component of the YhaV-PrlF toxin-antitoxin module (AbrB) (PDB:2RO5);;;;;;;;;PF04014.22;Antidote-toxin recognition MazE, bacterial antitoxin
GC_00027862;broadleaf;conifer;accessory;2;1.81908108991186;2.53450634535344;0.724103677903489;3.50019813832689;4.64912454179054e-4;0.0150757376600695;N|T;Cell motility|Signal transduction mechanisms;;;COG3143;Phosphoaspartate phosphatase CheZ, dephosphorylates CheY~P (CheZ) (PDB:1KMI);ko00001|ko02035;KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02030 Bacterial chemotaxis [PATH:ko02030]|Bacterial motility proteins>>>Flagellar system>>>Chemotaxis proteins>>>Two component system proteins;;;;;K03414;chemotaxis protein CheZ;;
GC_00067155;broadleaf;conifer;accessory;1;1.80107621066536;2.53234468315518;0.768065871789716;3.29704101713882;9.77092307007716e-4;0.0222581627536358;K;Transcription;;;COG2771;DNA-binding transcriptional regulator, CsgD family (CsgD);;;;;;;;;PF00196.23;Bacterial regulatory proteins, luxR family
GC_00004149;broadleaf;conifer;accessory;36;1.1889784722331;2.52809215830942;0.814593559355302;3.10350128511971;0.00191245404351683;0.033256261917033;;;;;;;;;;;;;;;PF02974.18;Protease inhibitor Inh
GC_00026874;broadleaf;conifer;accessory;1;1.49399640352696;2.52611005431591;0.830360703385235;3.04218400993375;0.002348682693134;0.0370774325447144;T;Signal transduction mechanisms;;;COG0642;Signal transduction histidine kinase (BaeS) (PDB:1JOY);;;;;;;;;PF02518.30;Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
GC_00017407;broadleaf;conifer;accessory;4;1.78503598624384;2.52185247649456;0.768911339947959;3.27977017046627;0.00103891683204883;0.0230898845942094;M;Cell wall/membrane/envelope biogenesis;;;COG2982;Uncharacterized conserved protein AsmA involved in outer membrane biogenesis (AsmA);ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99992 Structural proteins;;;;;K07289;AsmA protein;PF05170.18;AsmA family
GC_00017174;broadleaf;conifer;accessory;4;2.13457806788893;2.51279827252211;0.692912030697305;3.6264318718689;2.87364591241312e-4;0.0114343500235408;E;Amino acid transport and metabolism;;;COG0559;Branched-chain amino acid ABC-type transport system, permease component (LivH);;;;;;;;;;
GC_00002966;broadleaf;conifer;accessory;63;2.81264248599774;2.50788301949154;0.604544776807765;4.14838257760518;3.34832512084936e-5;0.00395618169849665;S;Function unknown;;;COG2259;Uncharacterized membrane protein YphA, DoxX/SURF4 family (DoxX);ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99999 Others;;;;;K15977;putative oxidoreductase;PF07681.16;DoxX
